# Apogee (Up to date)
# 761 data points written for 58 variables.
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
77.693,127.622,127.622,-3.049,4.291,0.008,0.391,-139.703,0.019,139.703,270.008,3.02,0.391,28.61,-80.601,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.95,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.898,90,14.17,998.282,0.001,339.886,0.009,3.374e5,8.7,59.447,0.156,0.042,5.885e-4
77.849,127.147,127.147,-3.048,4.248,-0.002,0.314,-140.168,0.019,140.168,270.008,2.959,0.314,28.61,-80.601,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.912,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.056,90,14.174,998.338,0.001,339.888,0.009,3.372e5,8.7,59.447,0.156,0.042,5.818e-4
78.005,126.672,126.672,-3.048,4.282,0.009,0.507,-140.633,0.019,140.633,270.008,3.007,0.507,28.61,-80.601,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.968,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.165,90,14.177,998.393,0.001,339.89,0.009,3.375e5,8.7,59.447,0.156,0.042,5.871e-4
78.16,126.198,126.198,-3.047,4.337,-0.012,0.106,-141.107,0.019,141.107,270.008,3.086,0.105,28.61,-80.601,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.87,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.054,90,14.18,998.449,0.001,339.892,0.009,3.369e5,8.7,59.447,0.156,0.042,5.957e-4
78.316,125.723,125.723,-3.049,4.327,0.002,0.218,-141.587,0.019,141.587,270.008,3.07,0.218,28.61,-80.601,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.918,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.002,90,14.183,998.505,0.001,339.894,0.009,3.372e5,8.7,59.447,0.156,0.042,5.94e-4
78.472,125.248,125.248,-3.049,4.303,0.036,0.866,-142.062,0.019,142.062,270.008,3.036,0.866,28.61,-80.601,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,29.122,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.768,90,14.186,998.56,0.001,339.896,0.009,3.384e5,8.7,59.447,0.156,0.042,5.903e-4
78.628,124.774,124.774,-3.043,4.204,-0.027,0.459,-142.524,0.019,142.524,270.008,2.901,0.459,28.61,-80.601,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.857,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.759,90,14.189,998.616,0.001,339.897,0.009,3.369e5,8.7,59.447,0.156,0.042,5.752e-4
78.784,124.299,124.299,-3.047,4.158,-0.004,0.351,-142.971,0.019,142.971,270.008,2.83,0.351,28.61,-80.601,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.911,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.72,90,14.192,998.672,0.001,339.899,0.009,3.372e5,8.7,59.447,0.156,0.042,5.679e-4
78.939,123.824,123.824,-3.048,4.122,-0.005,0.145,-143.408,0.019,143.408,270.007,2.775,0.145,28.61,-80.601,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.893,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.82,90,14.195,998.727,0.001,339.901,0.009,3.371e5,8.7,59.447,0.156,0.042,5.622e-4
79.095,123.35,123.35,-3.049,4.138,0.027,0.741,-143.842,0.019,143.842,270.007,2.798,0.74,28.61,-80.601,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,29.066,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.028,90,14.198,998.783,0.001,339.903,0.009,3.381e5,8.7,59.447,0.156,0.042,5.646e-4
79.251,122.875,122.875,-3.044,4.213,0.003,0.774,-144.286,0.019,144.286,270.007,2.913,0.774,28.61,-80.601,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,29.003,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.153,90,14.201,998.839,0.001,339.905,0.009,3.377e5,8.7,59.447,0.156,0.042,5.765e-4
79.407,122.401,122.401,-3.044,4.297,-0.023,0.378,-144.75,0.019,144.75,270.007,3.033,0.377,28.61,-80.601,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.858,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.151,90,14.204,998.894,0.001,339.907,0.009,3.369e5,8.7,59.447,0.156,0.042,5.896e-4
79.563,121.926,121.926,-3.047,4.342,-0.006,0.125,-145.227,0.019,145.227,270.007,3.092,0.125,28.61,-80.601,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.888,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.131,90,14.207,998.95,0.001,339.909,0.009,3.371e5,8.7,59.447,0.156,0.042,5.963e-4
79.718,121.451,121.451,-3.048,4.356,0.015,0.554,-145.71,0.019,145.71,270.007,3.112,0.554,28.61,-80.601,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.995,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.94,90,14.211,999.006,0.001,339.911,0.009,3.377e5,8.7,59.447,0.156,0.042,5.986e-4
79.874,120.977,120.977,-3.046,4.293,-0.014,0.12,-146.188,0.019,146.188,270.007,3.026,0.12,28.61,-80.601,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.863,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.989,90,14.214,999.061,0.001,339.912,0.009,3.369e5,8.7,59.447,0.156,0.042,5.889e-4
80.03,120.502,120.502,-3.048,4.282,0.007,0.383,-146.658,0.019,146.658,270.007,3.007,0.383,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.947,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.126,90,14.217,999.117,0.001,339.914,0.009,3.374e5,8.7,59.447,0.156,0.042,5.871e-4
80.186,120.028,120.028,-3.047,4.323,-0.006,0.16,-147.131,0.019,147.131,270.007,3.067,0.16,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.891,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.117,90,14.22,999.173,0.001,339.916,0.009,3.371e5,8.7,59.447,0.156,0.042,5.935e-4
80.341,119.553,119.553,-3.048,4.341,0.028,0.754,-147.61,0.019,147.61,270.007,3.092,0.754,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,29.071,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.858,90,14.223,999.228,0.001,339.918,0.009,3.382e5,8.7,59.447,0.156,0.042,5.963e-4
80.497,119.079,119.079,-3.044,4.256,-0.028,0.111,-148.082,0.019,148.082,270.007,2.974,0.107,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.824,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.008,90,14.226,999.284,0.001,339.92,0.009,3.367e5,8.7,59.447,0.156,0.042,5.831e-4
80.653,118.604,118.604,-3.048,4.27,1.815e-4,0.078,-148.547,0.019,148.547,270.007,2.991,0.078,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.905,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.015,90,14.229,999.34,0.001,339.922,0.009,3.372e5,8.7,59.447,0.156,0.042,5.853e-4
80.808,118.13,118.13,-3.048,4.279,5.095e-4,0.087,-149.014,0.019,149.014,270.007,3.003,0.087,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.907,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.976,90,14.232,999.395,0.001,339.924,0.009,3.372e5,8.7,59.447,0.156,0.042,5.866e-4
80.964,117.656,117.656,-3.048,4.269,0.005,0.317,-149.48,0.019,149.48,270.007,2.99,0.317,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.934,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.891,90,14.235,999.451,0.001,339.925,0.009,3.374e5,8.7,59.447,0.156,0.042,5.851e-4
81.12,117.181,117.181,-3.047,4.234,-0.003,0.205,-149.942,0.019,149.942,270.007,2.94,0.205,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.903,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.004,90,14.238,999.507,0.001,339.927,0.009,3.372e5,8.7,59.447,0.156,0.042,5.797e-4
81.275,116.707,116.707,-3.047,4.257,-0.002,0.007,-150.402,0.019,150.402,270.007,2.972,0.006,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.899,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.974,90,14.241,999.562,0.001,339.929,0.009,3.372e5,8.7,59.447,0.156,0.042,5.832e-4
81.431,116.233,116.233,-3.048,4.258,0.002,0.163,-150.864,0.019,150.864,270.007,2.973,0.163,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.913,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.024,90,14.244,999.618,0.001,339.931,0.009,3.373e5,8.7,59.447,0.156,0.042,5.833e-4
81.587,115.758,115.758,-3.047,4.275,-7.94e-4,0.05,-151.329,0.019,151.329,270.007,2.999,0.05,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.902,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.014,90,14.248,999.673,0.001,339.933,0.009,3.372e5,8.7,59.447,0.156,0.042,5.861e-4
81.742,115.284,115.284,-3.048,4.281,0.006,0.343,-151.796,0.019,151.796,270.007,3.006,0.343,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.94,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.113,90,14.251,999.729,0.001,339.935,0.009,3.374e5,8.7,59.447,0.156,0.042,5.869e-4
81.898,114.81,114.81,-3.047,4.318,-0.005,0.13,-152.268,0.019,152.268,270.007,3.06,0.13,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.893,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1,90,14.254,999.785,0.001,339.937,0.009,3.372e5,8.7,59.447,0.156,0.043,5.927e-4
82.054,114.336,114.336,-3.047,4.333,0.003,0.272,-152.746,0.019,152.746,270.007,3.08,0.272,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.925,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.995,90,14.257,999.84,0.001,339.939,0.009,3.374e5,8.7,59.447,0.156,0.043,5.95e-4
82.209,113.861,113.861,-3.047,4.302,0.002,0.332,-153.222,0.019,153.222,270.007,3.038,0.332,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.927,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.934,90,14.26,999.896,0.001,339.94,0.009,3.374e5,8.7,59.447,0.156,0.043,5.903e-4
82.365,113.387,113.387,-3.046,4.266,-1.141e-4,0.315,-153.691,0.018,153.691,270.007,2.986,0.315,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.919,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.084,90,14.263,999.952,0.001,339.942,0.009,3.373e5,8.7,59.447,0.156,0.043,5.846e-4
82.52,112.913,112.913,-3.046,4.3,0.008,0.491,-154.159,0.018,154.159,270.007,3.035,0.491,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.963,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.188,90,14.266,1000.007,0.001,339.944,0.009,3.376e5,8.7,59.447,0.156,0.043,5.9e-4
82.676,112.439,112.439,-3.045,4.354,-0.003,0.418,-154.638,0.018,154.638,270.007,3.111,0.418,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.921,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.981,90,14.269,1000.063,0.001,339.946,0.009,3.374e5,8.7,59.447,0.156,0.043,5.983e-4
82.832,111.965,111.965,-3.046,4.308,-0.007,0.144,-155.117,0.018,155.117,270.007,3.046,0.143,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.885,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.091,90,14.272,1000.118,0.001,339.948,0.009,3.372e5,8.7,59.447,0.156,0.043,5.911e-4
82.987,111.491,111.491,-3.047,4.324,0.001,0.179,-155.593,0.018,155.593,270.007,3.069,0.179,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.912,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.013,90,14.275,1000.174,0.001,339.95,0.009,3.373e5,8.7,59.447,0.156,0.043,5.937e-4
83.143,111.017,111.017,-3.047,4.304,-0.001,0.035,-156.068,0.018,156.068,270.007,3.041,0.035,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.901,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.052,90,14.278,1000.23,0.001,339.952,0.009,3.373e5,8.7,59.447,0.156,0.043,5.906e-4
83.299,110.543,110.543,-3.047,4.308,0.005,0.292,-156.542,0.018,156.542,270.007,3.046,0.292,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.931,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.137,90,14.281,1000.285,0.001,339.953,0.009,3.374e5,8.7,59.447,0.156,0.043,5.912e-4
83.454,110.069,110.069,-3.046,4.34,-0.002,0.211,-157.019,0.018,157.019,270.007,3.091,0.211,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.906,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.157,90,14.285,1000.341,0.001,339.955,0.009,3.373e5,8.7,59.447,0.156,0.043,5.961e-4
83.61,109.595,109.595,-3.046,4.364,0.01,0.484,-157.503,0.018,157.503,270.007,3.124,0.484,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.969,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.275,90,14.288,1000.396,0.001,339.957,0.009,3.377e5,8.7,59.447,0.156,0.043,5.998e-4
83.765,109.121,109.121,-3.045,4.417,-0.008,0.278,-157.995,0.018,157.995,270.007,3.2,0.278,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.893,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.113,90,14.291,1000.452,0.001,339.959,0.009,3.372e5,8.7,59.447,0.156,0.043,6.081e-4
